URI,Citation URI,Item Label,Project Label,Project URI,Context (1),Context (2),Context (3),Context (4),Context (5),Context (6),Context (7),Context URI,Latitude (WGS-84),Longitude (WGS-84),Early BCE/CE,Late BCE/CE,Item Category,Published Date,Updated Date,Catalogued by,Excavated by,Metal,Metal Description,Culture,References,Date Catalogued,Diameter,Date Excavated,Year Excavated,Sequence #
"http://opencontext.org/subjects/040A53FE-2BA6-42F7-0089-4075128A9873","http://n2t.net/ark:/28722/k2tq5xs0p","Coin 05-C-41","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Upper Temenos","Trench 105","Locus 9","Seq. 105376","","http://opencontext.org/subjects/AB9E3BF2-F4C0-45A8-2361-62B8C3A91ABE","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-10T05:20:05Z","Deirdre Barrett","Marshall C. Agnew; Eleanor A. Power","AE","Bronze","Uncertain","Badly corroded.","6/25/2009","","","2005","105376"
"http://opencontext.org/subjects/1D2A6CB4-E2E9-4770-92B1-E7485C3AF732","http://n2t.net/ark:/28722/k27h1kz8s","Coin 96-C-35","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 22","Locus 16","Seq. 22102","","http://opencontext.org/subjects/69553622-9766-4719-C971-87567820ED80","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T03:06:49Z","Deirdre Barrett","Leigh-Ann Bedal","AE","Bronze","Late Roman","AE 4, period:  483-495 CE, perhaps Antioch.","6/25/2009","1.27 cm","","1996","22102"
"http://opencontext.org/subjects/81C87863-AA6F-42E0-FA17-CAC5B763CAED","http://n2t.net/ark:/28722/k27d2wk6z","Coin 98-C-16","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Upper Temenos","Trench 53","Locus","Seq. 53026","","http://opencontext.org/subjects/39C235A5-DC84-4F3A-5531-C96763F0E68D","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:18Z","Deirdre Barrett","Laurel D. Bestock","AE","Bronze","Late Roman","Arcadius and Honorius ca. 510 CE?","6/25/2009","1.49 cm","","1998","53026"
"http://opencontext.org/subjects/E65020F3-A614-40D1-D4CD-0510E44EBC11","http://n2t.net/ark:/28722/k2f18zs4v","Coin 95-C-20","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Trench 16","Locus 6","Seq. 16091","","http://opencontext.org/subjects/B9A5A05B-CD97-402F-91A9-CF99FEF71893","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T03:07:12Z","KM","Joseph J. Basile","AE","Bronze","Late Roman","AE 4, probably Theodosius I, period:  383-395 CE.   Mint?","6/25/2009","1.20 cm","","1995","16091"
"http://opencontext.org/subjects/5FA2E8AC-DA3D-46B4-963E-E9D55512063C","http://n2t.net/ark:/28722/k2df6rf5f","Coin 05-C-57","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Upper Temenos","Trench 106","Locus 8","Seq. 106072","","http://opencontext.org/subjects/B5854361-FCF0-45BA-9666-973606CCB925","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:07Z","Deirdre Barrett","Marshall C. Agnew; Eleanor A. Power","AE","Bronze","Uncertain","Very worn.","6/25/2009","","","2005","106072"
"http://opencontext.org/subjects/51AFFA42-EF60-4FC8-3271-2750CBB4B5C3","http://n2t.net/ark:/28722/k2m907f20","Coin 02-C-74","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 79","Seq. 94247","","http://opencontext.org/subjects/A21F7C6E-519C-4A88-FCE4-E479C7DDC69D","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T03:07:39Z","Deirdre Barrett","Emma Susan Libonati; José I. Fusté","AE","Bronze","Uncertain","Illegible.","6/25/2009","","","2002","94247"
"http://opencontext.org/subjects/86E267E3-A64A-4657-0209-4AB75816CBA4","http://n2t.net/ark:/28722/k2pk0dd3g","Coin 96-C-48","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 22","Locus 16","Seq. 22107","","http://opencontext.org/subjects/4AF66794-4EA5-48C3-79E8-495B86E13D39","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:06Z","Deirdre Barrett","Deirdre Barrett","AE","Bronze","Late Roman","AE 4, probably epoch 383 CE, Gratian, Valentinian II, Theodosius I or Arcadius, perhaps Antioch LRBC 2732-35 or 2740-43.","6/25/2009","1.10 cm","","1996","22107"
"http://opencontext.org/subjects/FED9BEF8-AD64-498B-F87A-B943E4F20958","http://n2t.net/ark:/28722/k25h7j58q","Coin 95-C-29","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Trench 16","Locus 9","Seq. 16112","","http://opencontext.org/subjects/7C76FEF9-FFD7-483E-DF8E-4AC75FBAACBA","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:45Z","KM","John Rucker","AE","Bronze","Late Roman","AE 3 or small AE 2, possibly Constantine II, period 351-361 CE.","6/25/2009","1.3 cm","","1995","16112"
"http://opencontext.org/subjects/013452B6-3194-4A18-BCE2-CD6AAC07D151","http://n2t.net/ark:/28722/k2c24x088","Coin 98-C-124","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 57","Locus 19","Seq. 57627","","http://opencontext.org/subjects/FFDCB883-0372-4FAF-8617-59813EA3B525","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T22:52:45Z","Deirdre Barrett","Mary Prendergast","AE","Bronze","Late Roman?","Size of  a late Roman AE 4?","6/25/2009","1.11 cm","","1998","57627"
"http://opencontext.org/subjects/C5A4BA7C-D788-4367-C947-5D5C1908C5F3","http://n2t.net/ark:/28722/k2ww7db8m","Coin 98-C-153","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 59","Locus 6","Seq. 59097","","http://opencontext.org/subjects/176E2D09-5D18-4408-8D3F-D485CEB1F109","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:28Z","Deirdre Barrett","Artemis A. W. Joukowsky","AE","Bronze","","Meshorer nos. 67 or 68.","6/25/2009","1.52 cm","","1998","59097"
"http://opencontext.org/subjects/B0B3F2CF-782C-4D62-377B-EDB1A5B561F5","http://n2t.net/ark:/28722/k21c20t07","Coin 06-C-49","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Trench 127","Locus 31","Seq. 127942","","http://opencontext.org/subjects/5C8FC688-0CDA-417A-1A13-DBC8B46541CF","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:37Z","Deirdre Barrett","Martha Sharp Joukowsky","AE","Bronze","Uncertain","Badly worn, but faint traces of an obverse portrait suggest it is perhaps a Late     Roman AE4.","6/25/2009","","","2006","127942"
"http://opencontext.org/subjects/3151EEED-C335-4CBA-EC0F-34240DB1AE9A","http://n2t.net/ark:/28722/k2gt5mt1t","Coin 95-C-21","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Trench 21","Locus 1","Seq. 21004","","http://opencontext.org/subjects/343724BD-1D4A-4456-0A9C-38D4965D76E4","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-11T20:54:20Z","KM","Joseph J. Basile","AE","Bronze","Late Roman?","Probably AE 4, end 4th c. CE - up to 5th c. CE.","6/25/2009","1.1 cm","","1995","21004"
"http://opencontext.org/subjects/656729B3-5CDB-4FE7-CEFE-CD9B344B4B14","http://n2t.net/ark:/28722/k2x063q6t","Coin 95-C-30","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Trench 16","Locus 9","Seq. 16109","","http://opencontext.org/subjects/3DC90140-97D9-4BA9-89A5-CE2FF3F91BDE","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T03:07:12Z","KM","John Rucker","AE","Bronze","Late Roman","Probably AE 4, perhaps Salus Reipublicae, end 4th c. CE.","6/25/2009","1.3 cm","","1995","16109"
"http://opencontext.org/subjects/2CC0E730-1494-408E-9F94-E29714A43EEF","http://n2t.net/ark:/28722/k25q4xz2m","Coin 96-C-19","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 22","Locus 8","Seq. 22082","","http://opencontext.org/subjects/E093E41F-C9BD-4804-C556-685A5F1AEAAA","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-14T03:22:50Z","Deirdre Barrett","Leigh-Ann Bedal","AE","Bronze","Late Roman","Probably AE 4, 408 - 450 CE.","6/25/2009","1.09 cm","","1996","22082"
"http://opencontext.org/subjects/8478A495-5A00-464A-9822-BD72AAEB1A36","http://n2t.net/ark:/28722/k2ht2np80","Coin 97-C-15","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Upper Temenos","Trench 46","Locus 4","Seq. 46084","","http://opencontext.org/subjects/EADC95E6-1A10-483A-A2BA-B701F4AA1CFD","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:53Z","Deirdre Barrett","Joseph J. Basile","AE","Bronze","","Minute coin?   A little large for this.","6/25/2009","0.90 cm","","1997","46084"
"http://opencontext.org/subjects/4A5FF020-7FB8-4D41-2EEE-83FC4189A156","http://n2t.net/ark:/28722/k29g5nr8q","Coin 96-C-18","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 22","Locus 8","Seq. 22067","","http://opencontext.org/subjects/BB2B5836-912A-4D75-F522-6D64167A69B9","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T03:06:50Z","Deirdre Barrett","Leigh-Ann Bedal","AE","Bronze","Late Roman","AE 4, period:  383-395 CE.","6/25/2009","1.16 cm","","1996","22067"
"http://opencontext.org/subjects/306BA0E4-A5DC-4285-269B-531C877DD990","http://n2t.net/ark:/28722/k2sf2sq3c","Coin 98-C-57","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 57","Locus 11","Seq. 57227","","http://opencontext.org/subjects/C2113002-74D9-4892-07E7-B0D9CBE45F16","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:58Z","Deirdre Barrett","Mary Prendergast; Emma Susan Libonati","AE","Bronze","Late Roman?","","6/25/2009","","","1998","57227"
"http://opencontext.org/subjects/FF6B7DFF-0B09-44A2-17E6-7F9C47EF9624","http://n2t.net/ark:/28722/k2r78c16s","Coin 95-C-55","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Trench 16","Locus 29","Seq. 16191","","http://opencontext.org/subjects/10D8CE3D-FC3A-42D6-1913-5134E0570CA0","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-14T01:52:37Z","KM","Joseph J. Basile","AE","Bronze","Late Roman","AE 4, period:  383-395 CE, perhaps Antioch.","6/25/2009","1.2 cm","","1995","16191"
"http://opencontext.org/subjects/1FA0FDF2-1CED-4F20-2CF8-6B1B42E44ECC","http://n2t.net/ark:/28722/k2765gs8q","Coin 05-C-16","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Special Project 105","Locus 3","Seq. SP105041","","http://opencontext.org/subjects/B8E26B4F-28C6-4B1F-530B-A724FF530BFE","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-14T03:22:50Z","Deirdre Barrett","Christopher A. Tuttle","AE","Bronze","Uncertain","Badly worn and corroded.  Cut edge suggests it is possibly Nabataean.","6/25/2009","","","2005",""
"http://opencontext.org/subjects/739C6287-1315-43A3-E3B3-E68C4C30CAA0","http://n2t.net/ark:/28722/k2vq2zn7v","Coin 05-C-28","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Upper Temenos","Trench 105","Locus 6","Seq. 105233","","http://opencontext.org/subjects/5E17AAD7-4304-472E-17A1-0393C00FC4F4","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:57Z","Deirdre Barrett","Eleanor A. Power; MLA","AE","Bronze","Uncertain","Very badly corroded.","6/25/2009","","","2005","105233"
"http://opencontext.org/subjects/6523C8CD-D8D4-4E9B-CD4C-3D032C239AC1","http://n2t.net/ark:/28722/k2125wn0s","Coin 06-C-81","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Upper Temenos","Trench 120","Locus 55","Seq. 120868","","http://opencontext.org/subjects/2418DB19-8B9E-45CB-441B-B42FF666334A","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:17Z","Deirdre Barrett","SMK; Eleanor A. Power; Arta Khakpour","AE","Bronze","Uncertain","Badly corroded, only half a coin.","6/25/2009","","","2006","120868"
"http://opencontext.org/subjects/7FA34DE0-ADA4-4223-6C29-F26B1BEF4D2E","http://n2t.net/ark:/28722/k2cj8dz03","Coin 02-C-3","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Propylaeum","Trench 87","Locus 7","Seq. 87069","","http://opencontext.org/subjects/804C64E6-3BC8-4A5C-84E6-E1E6C563F0DE","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-14T01:49:43Z","Deirdre Barrett","Martha Sharp Joukowsky; Amanda G. Henry","AE","Bronze","Late Hellenistic or early Nabataean","First Nabataean coins or earlier.
Unclear.
2nd c. or beginning of 1st c. BCE.","6/25/2009","","","2002","87069"
"http://opencontext.org/subjects/23D00DC0-347F-4F3E-4FE6-C29EC487FE2E","http://n2t.net/ark:/28722/k21z4751q","Coin 98-C-54","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 57","Locus 11","Seq. 57221","","http://opencontext.org/subjects/38A0BAFF-A920-4F9B-F13D-F701162118F0","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:33Z","Deirdre Barrett","Mary Prendergast; Emma Susan Libonati","AE","Bronze","Late Roman","","6/25/2009","","","1998","57221"
"http://opencontext.org/subjects/39ED4736-1C7A-4667-CD62-0FFBDEC79456","http://n2t.net/ark:/28722/k29s1rx6t","Coin 06-C-11","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Trench 127","Locus 15","Seq. 127364","","http://opencontext.org/subjects/09718016-D14D-4351-FA31-407C81D0DA25","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:30Z","Deirdre Barrett","Martha Sharp Joukowsky","AE","Bronze","Uncertain","Very badly worn and with a porous surface that makes seeing its details difficult.","6/25/2009","","","2006","127364"
"http://opencontext.org/subjects/7204E1A9-1591-4520-B924-080A90C21945","http://n2t.net/ark:/28722/k26w9cm8b","Coin 05-C-33","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Upper Temenos","Trench 105","Locus 7","Seq. 105175","","http://opencontext.org/subjects/719D50F1-891A-4E39-F9F1-39BAC83C236D","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:27Z","Deirdre Barrett","Eleanor A. Power; MLA","AE","Bronze","Uncertain","Rather corroded.","6/25/2009","","","2005","105175"
"http://opencontext.org/subjects/B5C14F56-AE7E-4F17-A01C-4C53284521A2","http://n2t.net/ark:/28722/k26h4k28z","Coin 06-C-44","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Upper Temenos","Trench 125","Locus 17","Seq. 125111","","http://opencontext.org/subjects/A1D5D409-F5D3-4808-CA1C-DE73B66C0B57","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T03:07:58Z","Deirdre Barrett","Emma Susan Libonati","AE","Bronze","Uncertain","Dark brown color.
Quite corroded.
Part of a linear border faintly visible on one side.","6/25/2009","","","2006","125111"
"http://opencontext.org/subjects/930C65AD-631E-4BA3-147A-3180192C4456","http://n2t.net/ark:/28722/k2cc1156r","Coin 06-C-92","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Upper Temenos","Trench 120","Locus 71","Seq. 120986","","http://opencontext.org/subjects/E0019177-F911-49C1-6C12-52B1C5A69749","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T03:07:21Z","Deirdre Barrett","SMK; Eleanor A. Power","AE","Bronze","Uncertain","Badly corroded.","6/25/2009","","","2006","120986"
"http://opencontext.org/subjects/C4AC1415-CADB-4921-7B13-E846C6B54722","http://n2t.net/ark:/28722/k21g0q63k","Coin 05-C-37","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Special Project 104","Locus 22","Seq. SP104141","","http://opencontext.org/subjects/08658C16-2D8C-48AC-FCB7-A46CC458D049","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-11T21:12:22Z","Deirdre Barrett","Christopher A. Tuttle","AE","Bronze","Uncertain","TWO FRAGMENTS.  Not necessarily a coin.  Very badly corroded.","6/25/2009","","","2005",""
"http://opencontext.org/subjects/2C347011-05AD-48EB-0A1F-47C4A925B177","http://n2t.net/ark:/28722/k2vh5jw35","Coin 06-C-14","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Upper Temenos","Trench 120","Locus ?","Seq. 120477","","http://opencontext.org/subjects/D849C262-DC8E-4BB5-E938-3EEF4FEFEA6A","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:46Z","Deirdre Barrett","Arta Khakpour; MLA","AE","Bronze","Uncertain","Worn and corroded.","6/25/2009","","","2006","120477"
"http://opencontext.org/subjects/1C45A2D3-0708-4A17-1C6F-383D9888F66C","http://n2t.net/ark:/28722/k2h41r01m","Coin 06-C-84","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Upper Temenos","Trench 120","Locus STRAY FIND","Seq. 120906","","http://opencontext.org/subjects/CD9A55B0-B4D7-482C-E68C-386E48C6355C","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T22:46:35Z","Deirdre Barrett","SMK; Arta Khakpour; Eleanor A. Power","AE","Bronze","Uncertain","Corroded and worn.","6/25/2009","","","2006","120906"
"http://opencontext.org/subjects/432FA3EA-DF67-4C7A-A41C-96BA9C9E5652","http://n2t.net/ark:/28722/k2348nt6g","Coin 05-C-40","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Upper Temenos","Trench 105","Locus 7","Seq. 105257","","http://opencontext.org/subjects/B687227D-607E-408E-CB29-15E281F1DF38","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:18Z","Deirdre Barrett","Eleanor A. Power; MLA","AE","Bronze","Uncertain","Badly worn.","6/25/2009","","","2005","105257"
"http://opencontext.org/subjects/2EEE1FB2-441D-4E3D-9A83-E4AF4A7C5C55","http://n2t.net/ark:/28722/k2154m16z","Coin 04-C-22","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Trench 97","Locus 1","4","Seq. 97844","http://opencontext.org/subjects/8D0431CB-2043-4F58-2478-1ACB0A376135","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:10Z","Deirdre Barrett","Christopher A. Tuttle","AE","Bronze","Nabataean or Hasmonean?","Regular oval shape, flat, thin, two cut sides, very worn, with a corroded surface.  Nabataean, first series (Meshorer 4)?
Or Hasmonean (Alexander Janneus.  Anchor or star?)","6/25/2009","","","2004","97844"
"http://opencontext.org/subjects/617104E0-A8AA-4084-2E36-5384A15EF505","http://n2t.net/ark:/28722/k29c6zc3f","Coin 96-C-3","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Trench 20","Locus Clean-up","","","http://opencontext.org/subjects/380DB163-F444-4850-7132-5A35D68360E9","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T03:07:17Z","Deirdre Barrett","Martha Sharp Joukowsky","AE","Bronze","Late Roman","AE 4 or small AE 3, end 4th c. - beginning of 5th c. Probably type Salus              Reipublicae (383-395).","6/25/2009","1.23 cm","","1996",""
